1.21660383391,1.00280578829,1.0670127614,1.01565377208,1.25647136401,1.00280578829,1.20060548389,1.01565377208,1.00280578829,1.00280578829,1.04423492179,1.04328537635,1.00280578829,1.14273536838,1.10608275902,1.01565377208,1.01565377208,1.01565377208,1.12211300304,1.14733999148,1.20148114788,1.12211300304,1.12211300304,1.14591855636,1.23716994647,1.32521549007,1.19640986665,1.01565377208,1.21097798291,1.01565377208,1.20582068067,1.22179518522,1.01565377208
1.13945509407,1.00280578829,1.01565377208,1.01565377208,1.06155426171,1.00280578829,1.00280578829,1.038955312,1.00280578829,1.01565377208,1.05666222125,1.08209143679,1.00280578829,1.01565377208,1.25431504168,1.01565377208,1.01565377208,1.01565377208,1.00280578829,1.01565377208,1.01565377208,1.13278944344,1.18468085656,1.10223993973,1.00280578829,1.10854570341,1.01565377208,1.01565377208,1.01565377208,1.01565377208,1.01565377208,1.31599331707,1.01565377208
1.06693696003,1.0110751233,1.00532239003,1.01683770102,1.04915965364,1.00273790149,1.04189665862,1.00532239003,1.00273790149,1.00532239003,1.00532239003,1.09257587515,1.07620379744,1.0110751233,1.04719180242,1.10507956155,1.00532239003,1.03996906701,1.00273790149,1.04079931523,1.0110751233,1.01040324139,1.0110751233,1.07728986526,1.04347902824,1.01347953388,1.03193531427,1.00273790149,1.04594928079,1.00532239003,1.0115897908,1.01055040046,1.04304374717
1.0431324784,1.00273790149,1.00532239003,1.00532239003,1.03153655545,1.36087741026,1.00273790149,1.00532239003,1.00273790149,1.00532239003,1.0516244036,1.01562650259,1.00273790149,1.00532239003,1.05892562998,1.00532239003,1.00532239003,1.00532239003,1.00273790149,1.03474489666,1.00273790149,1.02311482123,1.01658111965,1.14188083003,1.00273790149,1.05565005804,1.00273790149,1.00532239003,1.00532239003,1.00532239003,1.00532239003,1.6326471359,1.00532239003
1.02577069754,1.00471096967,1.0,1.0,1.02790347102,1.0121184386,1.11059561593,1.0,1.0121184386,1.0,1.09669274589,1.07466609247,1.0,1.15387466598,1.03040665398,1.07715201599,1.0,1.04089761524,1.0,1.01334236804,1.15387466598,1.01159535401,1.00471096967,1.0,1.02136375133,1.0,1.02550313911,1.0121184386,1.0121184386,1.0,1.018051719,1.00829628448,1.02817981402
1.02973905297,1.0121184386,1.0,1.0121184386,1.01422286361,1.24452567197,1.0121184386,1.0,1.0121184386,1.08990213141,1.02815056597,1.39691908108,1.0121184386,1.0207628456,1.03296679402,1.0,1.0,1.45614030233,1.0,1.02546927496,1.0,1.02579189423,1.33243424673,1.1549357088,1.0121184386,1.02151424797,1.0,1.0,1.0,1.0,1.0,1.84711440229,1.03495912002
1.07044313784,1.09421868802,1.15863381455,1.13674275035,1.02954910347,1.19734136449,1.16185727341,1.16616950613,1.19627970717,1.16325199674,1.2833182364,1.15886175104,1.19216633697,1.09136210299,1.18358270112,1.13674275035,1.09749265189,1.09035676679,1.01830437953,1.12349094795,1.33330446053,1.20966852861,1.01959424177,1.18885269241,1.20059476875,1.0361409218,1.21423239267,1.16404620424,1.0955348308,1.16616950613,1.01182091775,1.24444501211,1.07404323194
1.12656188609,1.17479123424,1.01357536989,1.20365504103,1.03807635786,1.10758717807,1.27664384039,1.10313657528,1.19383686032,1.01659199472,1.50446356115,1.01636295405,1.17229803704,1.17439491638,1.0179990583,1.17250877018,1.16520390537,1.16207073075,1.09705150829,1.08845903558,1.02371818578,1.01897105254,1.03212711802,1.10505807422,1.02598466516,1.01240456209,1.1017608173,1.24602463179,1.09240086157,1.16616950613,1.09708702491,1.56151857534,1.01435597219
1.06067118186,1.05775047626,1.12431040831,1.35878732153,1.0922584098,1.37428353225,1.27586762474,1.10547600602,1.19153535605,1.04701157101,1.13582322162,1.14862360914,1.16593377261,1.02416655037,1.24943408168,1.12219057175,1.04762120993,1.16923395133,1.08915793943,1.04891557625,1.0163242707,1.01062656165,1.05659986453,1.19995659671,1.21433206312,1.10303233322,1.01163483175,1.18047143118,1.0967883374,1.64232635276,1.09184439181,1.17691758083,1.04491088494
1.01301558786,1.09727604976,1.02436022708,1.12431040831,1.01213637671,1.01965143361,1.18222398453,1.18257443264,1.00971484024,1.02835744156,1.10312545005,1.09819091601,1.01049553143,1.42883351408,1.03007105801,1.01589284414,1.02567218269,1.09727604976,1.00680063324,1.03561812167,1.10233247346,1.00832866441,1.01576446036,1.10772558647,1.01087384144,1.01115590723,1.07967912383,1.18041191113,1.18233313049,1.00502791679,1.08948134367,1.16653653641,1.05552877629
1.01593292735,1.0151754794,1.01935321441,1.01143383706,1.09612580381,1.0101948248,1.01165446292,1.09227027925,1.01297931738,1.02694318691,1.09348941666,1.17411053374,1.15521170994,1.10853881712,1.16762348139,1.16460430368,1.0143187348,1.16142821291,1.0970070376,1.01941385974,1.17114210157,1.0126137805,1.01108668886,1.00843269106,1.09041253182,1.02909382972,1.01115819368,1.26869673399,1.01117964491,1.0933813763,1.08336552703,1.27236116799,1.01589779555
