298.393490593
298.393490593
246.581372788
246.581372788
235.981037359
235.981037359
237.167304662
237.167304662
233.623011568
233.623011568
232.169337439
232.169337439
341.578228985
341.578228985
253.669678364
253.669678364
234.730652276
234.730652276
279.15426025
279.15426025
210.373846393
210.373846393
198.942208542
198.942208542
205.408450076
205.408450076
200.103585177
200.103585177
194.443059571
194.443059571
355.890527394
355.890527394
244.857134416
244.857134416
230.415150548
230.415150548
165.007212179
165.007212179
124.71422254
124.71422254
119.505160247
119.505160247
117.311287923
117.311287923
114.966288872
114.966288872
115.333151001
115.333151001
140.535980554
140.535980554
137.638073285
137.638073285
129.901280702
129.901280702
